日期,本地时间,服务器时间,交易所时间,万得代码,原始代码,业务发生日(自然日),交易日,状态,昨持仓,昨收盘价,昨结算,开盘价,最高价,最低价,最新价,成交总量,成交总金额,持仓总量,今收盘,今结算,涨停价,跌停价,昨虚实度,今虚实度,申卖价,申卖量,申买价,申买量
20160922,122122343,122122343,112721000,fu1703.SHF,fu1703,20160922,20160922,0( ),0,24520000,24520000,0,0,0,24520000,0,0,0,24520000,0,25740000,23290000,0,0,0 0 0 0 0 ,0 0 0 0 0 ,23290000 0 0 0 0 ,2 0 0 0 0 
20160922,122122343,122122343,90614000,fu1704.SHF,fu1704,20160922,20160922,0( ),8,26800000,26800000,0,0,0,26800000,0,0,8,26800000,0,28140000,25460000,0,0,27340000 0 0 0 0 ,1 0 0 0 0 ,26630000 0 0 0 0 ,1 0 0 0 0 
20160922,122122343,122122343,85900000,fu1705.SHF,fu1705,20160922,20160922,0( ),4,24090000,24090000,0,0,0,24090000,0,0,4,24090000,0,25290000,22880000,0,0,0 0 0 0 0 ,0 0 0 0 0 ,25290000 0 0 0 0 ,3 0 0 0 0 
20160922,122122343,122122343,112507500,fu1706.SHF,fu1706,20160922,20160922,0( ),0,24780000,24780000,0,0,0,24780000,0,0,0,24780000,0,27250000,22300000,0,0,27250000 0 0 0 0 ,3 0 0 0 0 ,22300000 0 0 0 0 ,3 0 0 0 0 
20160922,122122343,122122343,112508000,fu1707.SHF,fu1707,20160922,20160922,0( ),0,24780000,24780000,0,0,0,24780000,0,0,0,24780000,0,27250000,22300000,0,0,27250000 0 0 0 0 ,3 0 0 0 0 ,22300000 0 0 0 0 ,5 0 0 0 0 
20160922,122122343,122122343,112508500,fu1708.SHF,fu1708,20160922,20160922,0( ),0,24780000,24780000,0,0,0,24780000,0,0,0,24780000,0,27250000,22300000,0,0,27250000 0 0 0 0 ,3 0 0 0 0 ,22300000 0 0 0 0 ,12 0 0 0 0 
20160922,122122343,122122343,112847500,fu1709.SHF,fu1709,20160922,20160922,0( ),0,24780000,24780000,0,0,0,24780000,0,0,0,24780000,0,27250000,22300000,0,0,27250000 0 0 0 0 ,3 0 0 0 0 ,22300000 0 0 0 0 ,12 0 0 0 0 
20160922,122122343,122122343,112945000,hc.SHF,hc,20160922,20160922,0( ),377130,25300000,25360000,25300000,26020000,25260000,25800000,272670,7002545620,365478,25800000,0,26880000,23830000,0,0,25840000 0 0 0 0 ,15 0 0 0 0 ,25820000 0 0 0 0 ,12 0 0 0 0 
20160922,122122343,122122343,112938500,hc00.SHF,hc00,20160922,20160922,0( ),33314,26820000,26760000,26800000,27180000,26750000,27050000,13104,353639880,27998,27050000,0,28360000,25150000,0,0,27060000 0 0 0 0 ,94 0 0 0 0 ,27050000 0 0 0 0 ,13 0 0 0 0 
20160922,122122343,122122343,103018500,hc01.SHF,hc01,20160922,20160922,0( ),2,25810000,25810000,0,0,0,25810000,0,0,2,25810000,0,27350000,24260000,0,0,27320000 0 0 0 0 ,8 0 0 0 0 ,25520000 0 0 0 0 ,8 0 0 0 0 
20160922,122122343,122122343,112710000,hc02.SHF,hc02,20160922,20160922,0( ),14,25050000,25050000,0,0,0,25050000,0,0,14,25050000,0,26550000,23540000,0,0,26400000 0 0 0 0 ,7 0 0 0 0 ,25420000 0 0 0 0 ,10 0 0 0 0 
20160922,122122343,122122343,112945000,hc03.SHF,hc03,20160922,20160922,0( ),377130,25300000,25360000,25300000,26020000,25260000,25800000,272670,7002545620,365478,25800000,0,26880000,23830000,0,0,25840000 0 0 0 0 ,15 0 0 0 0 ,25820000 0 0 0 0 ,12 0 0 0 0 
20160922,122122343,122122343,112011000,hc04.SHF,hc04,20160922,20160922,0( ),362586,26040000,26040000,0,0,0,26040000,0,0,0,26040000,0,27600000,24470000,0,0,26480000 0 0 0 0 ,8 0 0 0 0 ,25440000 0 0 0 0 ,2 0 0 0 0 
20160922,122122343,122122343,112938500,hc1610.SHF,hc1610,20160922,20160922,0( ),33314,26820000,26760000,26800000,27180000,26750000,27050000,13104,353639880,27998,27050000,0,28360000,25150000,0,0,27060000 0 0 0 0 ,94 0 0 0 0 ,27050000 0 0 0 0 ,13 0 0 0 0 
20160922,122122343,122122343,103018500,hc1611.SHF,hc1611,20160922,20160922,0( ),2,25810000,25810000,0,0,0,25810000,0,0,2,25810000,0,27350000,24260000,0,0,27320000 0 0 0 0 ,8 0 0 0 0 ,25520000 0 0 0 0 ,8 0 0 0 0 
20160922,122122343,122122343,112710000,hc1612.SHF,hc1612,20160922,20160922,0( ),14,25050000,25050000,0,0,0,25050000,0,0,14,25050000,0,26550000,23540000,0,0,26400000 0 0 0 0 ,7 0 0 0 0 ,25420000 0 0 0 0 ,10 0 0 0 0 
20160922,122122343,122122343,112945000,hc1701.SHF,hc1701,20160922,20160922,0( ),377130,25300000,25360000,25300000,26020000,25260000,25800000,272670,7002545620,365478,25800000,0,26880000,23830000,0,0,25840000 0 0 0 0 ,15 0 0 0 0 ,25820000 0 0 0 0 ,12 0 0 0 0 
20160922,122122343,122122343,112011000,hc1702.SHF,hc1702,20160922,20160922,0( ),0,26040000,26040000,0,0,0,26040000,0,0,0,26040000,0,27600000,24470000,0,0,26480000 0 0 0 0 ,8 0 0 0 0 ,25440000 0 0 0 0 ,2 0 0 0 0 
20160922,122122343,122122343,111950000,hc1703.SHF,hc1703,20160922,20160922,0( ),2,25670000,25670000,0,0,0,25670000,0,0,2,25670000,0,27210000,24120000,0,0,26300000 0 0 0 0 ,1 0 0 0 0 ,25420000 0 0 0 0 ,2 0 0 0 0 
20160922,122122343,122122343,112933500,hc1704.SHF,hc1704,20160922,20160922,0( ),4,25470000,25470000,25840000,25840000,25720000,25720000,4,103120,4,25720000,0,26990000,23940000,0,0,26710000 0 0 0 0 ,8 0 0 0 0 ,25810000 0 0 0 0 ,1 0 0 0 0 
20160922,122122343,122122343,112944000,hc1705.SHF,hc1705,20160922,20160922,0( ),33416,25080000,25130000,25080000,25830000,25040000,25600000,10626,271005120,33022,25600000,0,26630000,23620000,0,0,25610000 0 0 0 0 ,20 0 0 0 0 ,25600000 0 0 0 0 ,8 0 0 0 0 
20160922,122122343,122122343,112930500,hc1706.SHF,hc1706,20160922,20160922,0( ),8,25470000,25470000,0,0,0,25470000,0,0,8,25470000,0,26990000,23940000,0,0,26010000 0 0 0 0 ,2 0 0 0 0 ,25360000 0 0 0 0 ,2 0 0 0 0 
20160922,122122343,122122343,112931500,hc1707.SHF,hc1707,20160922,20160922,0( ),0,25810000,25810000,0,0,0,25810000,0,0,0,25810000,0,27350000,24260000,0,0,26310000 0 0 0 0 ,8 0 0 0 0 ,25370000 0 0 0 0 ,2 0 0 0 0 
20160922,122122343,122122343,112931500,hc1708.SHF,hc1708,20160922,20160922,0( ),0,26160000,26160000,0,0,0,26160000,0,0,0,26160000,0,27720000,24590000,0,0,26560000 0 0 0 0 ,8 0 0 0 0 ,25360000 0 0 0 0 ,2 0 0 0 0 
20160922,122122343,122122343,111920500,hc1709.SHF,hc1709,20160922,20160922,0( ),0,25050000,25230000,0,0,0,25050000,0,0,0,25050000,0,26740000,23710000,0,0,26260000 0 0 0 0 ,1 0 0 0 0 ,25360000 0 0 0 0 ,3 0 0 0 0 
20160922,122122343,122122343,112945000,ni.SHF,ni,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,819000000,530246,43186251660,499372,819000000,0,853600000,756900000,0,0,819300000 0 0 0 0 ,40 0 0 0 0 ,819200000 0 0 0 0 ,1 0 0 0 0 
20160922,122122343,122122343,112931000,ni00.SHF,ni00,20160922,20160922,0( ),482,792400000,793400000,798400000,811100000,757500000,811100000,84,6707820,436,811100000,0,841000000,745700000,0,0,811900000 0 0 0 0 ,2 0 0 0 0 ,806500000 0 0 0 0 ,1 0 0 0 0 
20160922,122122343,122122343,112915000,ni01.SHF,ni01,20160922,20160922,0( ),292,795400000,794800000,799300000,818300000,799300000,811600000,28,2249340,280,811600000,0,842400000,747100000,0,0,811400000 0 0 0 0 ,2 0 0 0 0 ,802700000 0 0 0 0 ,10 0 0 0 0 
20160922,122122343,122122343,112931000,ni02.SHF,ni02,20160922,20160922,0( ),474,790400000,790400000,809300000,809300000,809300000,809300000,8,647440,466,809300000,0,837800000,742900000,0,0,821500000 0 0 0 0 ,8 0 0 0 0 ,806100000 0 0 0 0 ,8 0 0 0 0 
20160922,122122343,122122343,112945000,ni03.SHF,ni03,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,819000000,530246,43186251660,499372,819000000,0,853600000,756900000,0,0,819300000 0 0 0 0 ,40 0 0 0 0 ,819200000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112702500,ni04.SHF,ni04,20160922,20160922,0( ),60,805800000,792700000,811000000,826300000,811000000,826300000,106,8660020,154,826300000,0,840200000,745100000,0,0,823900000 0 0 0 0 ,3 0 0 0 0 ,821400000 0 0 0 0 ,5 0 0 0 0 
20160922,122122344,122122344,112931000,ni1610.SHF,ni1610,20160922,20160922,0( ),482,792400000,793400000,798400000,811100000,757500000,811100000,84,6707820,436,811100000,0,841000000,745700000,0,0,811900000 0 0 0 0 ,2 0 0 0 0 ,806500000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112915000,ni1611.SHF,ni1611,20160922,20160922,0( ),292,795400000,794800000,799300000,818300000,799300000,811600000,28,2249340,280,811600000,0,842400000,747100000,0,0,811400000 0 0 0 0 ,2 0 0 0 0 ,802700000 0 0 0 0 ,10 0 0 0 0 
20160922,122122344,122122344,112931000,ni1612.SHF,ni1612,20160922,20160922,0( ),474,790400000,790400000,809300000,809300000,809300000,809300000,8,647440,466,809300000,0,837800000,742900000,0,0,821500000 0 0 0 0 ,8 0 0 0 0 ,806100000 0 0 0 0 ,8 0 0 0 0 
20160922,122122344,122122344,112945000,ni1701.SHF,ni1701,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,819000000,530246,43186251660,499372,819000000,0,853600000,756900000,0,0,819300000 0 0 0 0 ,40 0 0 0 0 ,819200000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112702500,ni1702.SHF,ni1702,20160922,20160922,0( ),60,805800000,792700000,811000000,826300000,811000000,826300000,106,8660020,154,826300000,0,840200000,745100000,0,0,823900000 0 0 0 0 ,3 0 0 0 0 ,821400000 0 0 0 0 ,5 0 0 0 0 
20160922,122122344,122122344,112933500,ni1703.SHF,ni1703,20160922,20160922,0( ),64,809100000,809100000,819800000,819800000,819800000,819800000,2,163960,62,819800000,0,857600000,760500000,0,0,829200000 0 0 0 0 ,4 0 0 0 0 ,822000000 0 0 0 0 ,4 0 0 0 0 
20160922,122122344,122122344,112943500,ni1704.SHF,ni1704,20160922,20160922,0( ),36,813200000,813200000,820900000,820900000,820900000,820900000,4,328360,32,820900000,0,861900000,764400000,0,0,831400000 0 0 0 0 ,4 0 0 0 0 ,825100000 0 0 0 0 ,4 0 0 0 0 
20160922,122122344,122122344,112945000,ni1705.SHF,ni1705,20160922,20160922,0( ),27372,818900000,818300000,823000000,838800000,816000000,832700000,7550,624859580,27678,832700000,0,867300000,769200000,0,0,833200000 0 0 0 0 ,10 0 0 0 0 ,832700000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112914000,ni1706.SHF,ni1706,20160922,20160922,0( ),46,815400000,815400000,840200000,840200000,832700000,833800000,12,1002840,48,833800000,0,864300000,766400000,0,0,840400000 0 0 0 0 ,7 0 0 0 0 ,834000000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112910000,ni1707.SHF,ni1707,20160922,20160922,0( ),6,822800000,822800000,836200000,836300000,819000000,819000000,112,9269680,6,819000000,0,872100000,773400000,0,0,841300000 0 0 0 0 ,8 0 0 0 0 ,835000000 0 0 0 0 ,6 0 0 0 0 
20160922,122122344,122122344,112943500,ni1708.SHF,ni1708,20160922,20160922,0( ),8,813900000,813900000,0,0,0,813900000,0,0,8,813900000,0,862700000,765000000,0,0,847400000 0 0 0 0 ,6 0 0 0 0 ,834900000 0 0 0 0 ,6 0 0 0 0 
20160922,122122344,122122344,112754000,ni1709.SHF,ni1709,20160922,20160922,0( ),8,828100000,828100000,831200000,850700000,831200000,842700000,44,3710460,34,842700000,0,877700000,778400000,0,0,846600000 0 0 0 0 ,1 0 0 0 0 ,843500000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112937500,pb.SHF,pb,20160922,20160922,0( ),21460,146200000,146300000,145800000,146100000,143950000,145750000,9484,688674350,21116,145750000,0,152150000,140400000,0,0,145750000 0 0 0 0 ,5 0 0 0 0 ,145700000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112942500,pb00.SHF,pb00,20160922,20160922,0( ),12442,145500000,145750000,145450000,145500000,143200000,145350000,2328,168696700,12060,145350000,0,151550000,139900000,0,0,145450000 0 0 0 0 ,4 0 0 0 0 ,145300000 0 0 0 0 ,13 0 0 0 0 
20160922,122122344,122122344,112937500,pb01.SHF,pb01,20160922,20160922,0( ),21460,146200000,146300000,145800000,146100000,143950000,145750000,9484,688674350,21116,145750000,0,152150000,140400000,0,0,145750000 0 0 0 0 ,5 0 0 0 0 ,145700000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112945000,pb02.SHF,pb02,20160922,20160922,0( ),2270,146100000,146150000,145700000,146200000,144300000,145900000,784,56954450,2572,145900000,0,151950000,140300000,0,0,145850000 0 0 0 0 ,1 0 0 0 0 ,145650000 0 0 0 0 ,28 0 0 0 0 
20160922,122122344,122122344,112823000,pb03.SHF,pb03,20160922,20160922,0( ),360,146750000,146700000,145750000,146000000,144600000,145900000,110,7991850,378,145900000,0,152550000,140800000,0,0,146100000 0 0 0 0 ,3 0 0 0 0 ,145850000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112932500,pb04.SHF,pb04,20160922,20160922,0( ),84,147400000,146750000,145600000,146100000,144550000,145700000,102,7409900,126,145700000,0,152600000,140850000,0,0,147550000 0 0 0 0 ,3 0 0 0 0 ,145950000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112942500,pb1610.SHF,pb1610,20160922,20160922,0( ),12442,145500000,145750000,145450000,145500000,143200000,145350000,2328,168696700,12060,145350000,0,151550000,139900000,0,0,145450000 0 0 0 0 ,4 0 0 0 0 ,145300000 0 0 0 0 ,13 0 0 0 0 
20160922,122122344,122122344,112937500,pb1611.SHF,pb1611,20160922,20160922,0( ),21460,146200000,146300000,145800000,146100000,143950000,145750000,9484,688674350,21116,145750000,0,152150000,140400000,0,0,145750000 0 0 0 0 ,5 0 0 0 0 ,145700000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112945000,pb1612.SHF,pb1612,20160922,20160922,0( ),2270,146100000,146150000,145700000,146200000,144300000,145900000,784,56954450,2572,145900000,0,151950000,140300000,0,0,145850000 0 0 0 0 ,1 0 0 0 0 ,145650000 0 0 0 0 ,28 0 0 0 0 
20160922,122122344,122122344,112823000,pb1701.SHF,pb1701,20160922,20160922,0( ),360,146750000,146700000,145750000,146000000,144600000,145900000,110,7991850,378,145900000,0,152550000,140800000,0,0,146100000 0 0 0 0 ,3 0 0 0 0 ,145850000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112932500,pb1702.SHF,pb1702,20160922,20160922,0( ),84,147400000,146750000,145600000,146100000,144550000,145700000,102,7409900,126,145700000,0,152600000,140850000,0,0,147550000 0 0 0 0 ,3 0 0 0 0 ,145950000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112924500,pb1703.SHF,pb1703,20160922,20160922,0( ),66,147000000,147000000,146400000,146800000,145350000,145350000,48,3504600,70,145350000,0,152850000,141100000,0,0,146750000 0 0 0 0 ,1 0 0 0 0 ,145700000 0 0 0 0 ,3 0 0 0 0 
20160922,122122344,122122344,112929500,pb1704.SHF,pb1704,20160922,20160922,0( ),136,143200000,143200000,146350000,146350000,144900000,144900000,26,1900550,118,144900000,0,148900000,137450000,0,0,146900000 0 0 0 0 ,1 0 0 0 0 ,145700000 0 0 0 0 ,3 0 0 0 0 
20160922,122122344,122122344,112910000,pb1705.SHF,pb1705,20160922,20160922,0( ),50,147000000,147000000,0,0,0,147000000,0,0,50,147000000,0,152850000,141100000,0,0,147250000 0 0 0 0 ,2 0 0 0 0 ,146400000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112910000,pb1706.SHF,pb1706,20160922,20160922,0( ),40,145700000,145700000,146150000,146150000,145850000,145850000,8,583700,36,145850000,0,151500000,139850000,0,0,147400000 0 0 0 0 ,2 0 0 0 0 ,146450000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112932000,pb1707.SHF,pb1707,20160922,20160922,0( ),28,146000000,146000000,145950000,148700000,145950000,148700000,8,589300,28,148700000,0,151800000,140150000,0,0,148500000 0 0 0 0 ,1 0 0 0 0 ,146600000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112937500,pb1708.SHF,pb1708,20160922,20160922,0( ),22,145350000,145350000,0,0,0,145350000,0,0,22,145350000,0,151150000,139500000,0,0,147500000 0 0 0 0 ,1 0 0 0 0 ,145200000 0 0 0 0 ,8 0 0 0 0 
20160922,122122344,122122344,112726500,pb1709.SHF,pb1709,20160922,20160922,0( ),0,147100000,147100000,0,0,0,147100000,0,0,0,147100000,0,158850000,135300000,0,0,149600000 0 0 0 0 ,2 0 0 0 0 ,146750000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112945000,rb.SHF,rb,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23080000,5733230,131407271400,3224296,23080000,0,23940000,21230000,0,0,23080000 0 0 0 0 ,1376 0 0 0 0 ,23070000 0 0 0 0 ,1056 0 0 0 0 
20160922,122122344,122122344,112944000,rb00.SHF,rb00,20160922,20160922,0( ),118620,22540000,22490000,22550000,23080000,22260000,22950000,57760,1314628640,106752,22950000,0,23830000,21140000,0,0,22950000 0 0 0 0 ,56 0 0 0 0 ,22930000 0 0 0 0 ,12 0 0 0 0 
20160922,122122344,122122344,112933000,rb01.SHF,rb01,20160922,20160922,0( ),4974,22150000,22100000,22240000,22700000,22240000,22500000,422,9481520,4954,22500000,0,23420000,20770000,0,0,22630000 0 0 0 0 ,2 0 0 0 0 ,22480000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112933000,rb02.SHF,rb02,20160922,20160922,0( ),4412,22580000,22570000,22700000,23150000,22700000,23120000,134,3068180,4448,23120000,0,23920000,21210000,0,0,23100000 0 0 0 0 ,5 0 0 0 0 ,22990000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112945000,rb03.SHF,rb03,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23080000,5733230,131407271400,3224296,23080000,0,23940000,21230000,0,0,23080000 0 0 0 0 ,1376 0 0 0 0 ,23070000 0 0 0 0 ,1056 0 0 0 0 
20160922,122122344,122122344,112945000,rb04.SHF,rb04,20160922,20160922,0( ),9376,22310000,22350000,22350000,23080000,22310000,22910000,2364,53836220,9440,22910000,0,23690000,21000000,0,0,22910000 0 0 0 0 ,2 0 0 0 0 ,22870000 0 0 0 0 ,201 0 0 0 0 
20160922,122122344,122122344,112944000,rb1610.SHF,rb1610,20160922,20160922,0( ),118620,22540000,22490000,22550000,23080000,22260000,22950000,57760,1314628640,106752,22950000,0,23830000,21140000,0,0,22950000 0 0 0 0 ,56 0 0 0 0 ,22930000 0 0 0 0 ,12 0 0 0 0 
20160922,122122344,122122344,112933000,rb1611.SHF,rb1611,20160922,20160922,0( ),4974,22150000,22100000,22240000,22700000,22240000,22500000,422,9481520,4954,22500000,0,23420000,20770000,0,0,22630000 0 0 0 0 ,2 0 0 0 0 ,22480000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112933000,rb1612.SHF,rb1612,20160922,20160922,0( ),4412,22580000,22570000,22700000,23150000,22700000,23120000,134,3068180,4448,23120000,0,23920000,21210000,0,0,23100000 0 0 0 0 ,5 0 0 0 0 ,22990000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112945000,rb1701.SHF,rb1701,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23080000,5733230,131407271400,3224296,23080000,0,23940000,21230000,0,0,23080000 0 0 0 0 ,1376 0 0 0 0 ,23070000 0 0 0 0 ,1056 0 0 0 0 
20160922,122122344,122122344,112945000,rb1702.SHF,rb1702,20160922,20160922,0( ),9376,22310000,22350000,22350000,23080000,22310000,22910000,2364,53836220,9440,22910000,0,23690000,21000000,0,0,22910000 0 0 0 0 ,2 0 0 0 0 ,22870000 0 0 0 0 ,201 0 0 0 0 
20160922,122122344,122122344,112932000,rb1703.SHF,rb1703,20160922,20160922,0( ),4678,22410000,22360000,22500000,23150000,22500000,22990000,532,12185240,4670,22990000,0,23700000,21010000,0,0,23070000 0 0 0 0 ,2 0 0 0 0 ,22910000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112941000,rb1704.SHF,rb1704,20160922,20160922,0( ),1052,22860000,22700000,22960000,23510000,22960000,23330000,168,3922200,1060,23330000,0,24060000,21330000,0,0,23510000 0 0 0 0 ,2 0 0 0 0 ,23250000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112945000,rb1705.SHF,rb1705,20160922,20160922,0( ),501342,22750000,22760000,22710000,23610000,22700000,23420000,271338,6302365660,517082,23420000,0,24120000,21390000,0,0,23420000 0 0 0 0 ,10 0 0 0 0 ,23410000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112942000,rb1706.SHF,rb1706,20160922,20160922,0( ),1982,22650000,22680000,22710000,23490000,22710000,23320000,88,2035080,1968,23320000,0,24040000,21310000,0,0,23300000 0 0 0 0 ,1 0 0 0 0 ,23200000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112932000,rb1707.SHF,rb1707,20160922,20160922,0( ),1010,22740000,22770000,22790000,23510000,22790000,23420000,230,5347600,1090,23420000,0,24130000,21400000,0,0,23410000 0 0 0 0 ,1 0 0 0 0 ,23310000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112945000,rb1708.SHF,rb1708,20160922,20160922,0( ),288,23000000,22880000,23000000,23710000,23000000,23710000,42,989240,256,23710000,0,24250000,21500000,0,0,23840000 0 0 0 0 ,2 0 0 0 0 ,23510000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112932000,rb1709.SHF,rb1709,20160922,20160922,0( ),78,22900000,22940000,23010000,23800000,23010000,23670000,64,1491300,100,23670000,0,24310000,21560000,0,0,23640000 0 0 0 0 ,1 0 0 0 0 ,23560000 0 0 0 0 ,1 0 0 0 0 
20160922,122122344,122122344,112945000,ru.SHF,ru,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135800000,638662,85769879400,311180,135800000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,93 0 0 0 0 ,135750000 0 0 0 0 ,160 0 0 0 0 
20160922,122122344,122122344,112944500,ru00.SHF,ru00,20160922,20160922,0( ),562,109400000,109000000,109100000,113450000,109100000,112850000,96,10655400,566,112850000,0,115500000,102450000,0,0,113450000 0 0 0 0 ,1 0 0 0 0 ,112850000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112942500,ru01.SHF,ru01,20160922,20160922,0( ),30270,110850000,110500000,110500000,115550000,110350000,114750000,7934,898468700,30440,114750000,0,117100000,103850000,0,0,114750000 0 0 0 0 ,4 0 0 0 0 ,114700000 0 0 0 0 ,3 0 0 0 0 
20160922,122122344,122122344,112945000,ru02.SHF,ru02,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135800000,638662,85769879400,311180,135800000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,93 0 0 0 0 ,135750000 0 0 0 0 ,160 0 0 0 0 
20160922,122122344,122122344,112945000,ru03.SHF,ru03,20160922,20160922,0( ),594,132700000,132700000,133200000,137000000,132750000,136500000,70,9434600,610,136500000,0,140650000,124700000,0,0,136800000 0 0 0 0 ,1 0 0 0 0 ,135300000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112934000,ru04.SHF,ru04,20160922,20160922,0( ),238,132900000,132850000,133350000,137100000,133350000,137100000,6,808900,238,137100000,0,140800000,124850000,0,0,137050000 0 0 0 0 ,1 0 0 0 0 ,136150000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112944500,ru1610.SHF,ru1610,20160922,20160922,0( ),562,109400000,109000000,109100000,113450000,109100000,112850000,96,10655400,566,112850000,0,115500000,102450000,0,0,113450000 0 0 0 0 ,1 0 0 0 0 ,112850000 0 0 0 0 ,2 0 0 0 0 
20160922,122122344,122122344,112942500,ru1611.SHF,ru1611,20160922,20160922,0( ),30270,110850000,110500000,110500000,115550000,110350000,114750000,7934,898468700,30440,114750000,0,117100000,103850000,0,0,114750000 0 0 0 0 ,4 0 0 0 0 ,114700000 0 0 0 0 ,3 0 0 0 0 
